"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Ecuador","ECU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45173970610084","4.46170134416863","8.74026773618837","3.57674833639856","2.9332060230149","5.2356622825582","5.637215437904","7.68854418526433","9.19215372165375","7.95691669027355","5.27156402659744","5.52377923449107","4.28192719070481","",
"Egypt, Arab Rep.","EGY","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04475504946484","0.837069317936767","0.953019879900315","0.991983719399482","0.616318558657409","0.534837648013577","1.25266601604434","0.794362788817824","0.504375412291006","0.565232568183668","0.865008464904404","2.34047847958431","2.67764303570484","",
"Euro area","EMU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7366382357523","15.4365197556228","16.974539707398","16.8053463556502","16.0934832724192","16.7144081245856","16.7514812873423","16.9249528990774","17.6725043643162","18.0633058108584","16.4796099742109","16.0526717019628","16.7449759897444","16.5124146080335","",
"Eritrea","ERI","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6035851453142","5.5824785289697","6.47221443053694","6.5576260594392","6.58545174719887","7.24990812061976","6.96952973579507","6.91096222443436","6.88735843655552","7.80111531295445","6.99860842984913","6.7664726888463","6.84573907085083","7.76793730530808","",
"Estonia","EST","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7965786223484","10.8095335137093","10.322875026258","15.7345932479892","22.2268231480679","20.567372309684","20.6758793216576","23.6519313337884","22.7094939971649","21.8882727260307","17.9345319487927","18.1714642302843","16.9368545781497","20.4096211603368","",
"Ethiopia","ETH","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.06879222293067","5.43459768525508","4.90981726210916","2.2397532987618","3.44887816659595","1.84884952235059","9.12979890973513","6.1943859473561","6.82501518527498","5.83079834574229","13.6451484279825","9.42339242451417","13.0956090915991","",
"European Union","EUU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5538682631278","15.2958211434951","16.8673931304404","16.6613928307643","15.972034077828","16.4161733938544","16.3878651907891","16.517176161946","17.245525710924","17.5030643056186","15.9930755469605","15.6247589695934","16.2171660559765","16.1152504330497","",
"Fragile and conflict affected situations","FCS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3386684344994","4.43532669298689","","","","","",
"Finland","FIN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7676028345059","21.4871785743919","18.0154606067479","13.146580584087","11.0750000661255","10.4735919537867","9.02392910969947","10.0520600999561","10.1842019478231","10.052285045797","9.65603845899373","9.01758317369965","9.21454104238039","9.98225534603707","",
"Fiji","FJI","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95530032561316","5.06710109041073","4.19165018517687","4.33337748225573","2.38863547021382","2.37521079995522","2.58623727043537","2.05769977262491","2.70813921775494","3.42734854968695","3.79708322804183","55.8744356743684","","",
"France","FRA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0995374395917","21.4329213262139","24.0914873552838","26.2948274867257","25.08962304871","26.6626603549077","27.155997827759","27.4407038999166","28.1846093555645","27.9094621272069","25.9970053009621","25.9170336634418","26.9114449898399","23.1443842322638","",
"Faroe Islands","FRO","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.479344012112998","4.80459785046342","0.637987563649529","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8645972848981","20.600621289238","20.4516079685381","23.2864748035905","23.2889305224729","23.4467991988601","23.5743827649853","22.1921751509164","22.322752147317","23.5459013411841","22.6067219125358","22.3195578850548","23.0832621940381","22.9971627266295","",
"Georgia","GEO","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.12019312505501","2.03326328907998","1.50732974628933","2.49354215327287","2.53840261675226","3.07726524855447","5.7890460226028","3.44844213743356","2.96654611243535","3.12340499092269","2.5630089271467","2.24974766923284","",
"Ghana","GHA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.39995347518021","1.70074031895898","7.59339414186819","5.09899836845109","6.74337953097478","7.57797396054784","2.29789791349587","4.42586907434842","8.30221224088478","1.13778740205239","","",
"Gibraltar","GIB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.49689033719174","5.08202455279598","0.959602493970672","0.899973993257382","","","","","",
"Gambia, The","GMB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.04376911897265","0.175000963661694","3.42129335446795","0","1.06493506493507","0","0.360381487082307","1.74181710633239","0.0409548386308044","0.886698821678881","",
"Guinea-Bissau","GNB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.11321686735143","10.8496240833043","12.2252280964364","11.5945307682889","11.25013930465","10.1431847796711","8.46757605561929","11.4962889624741","12.9089717793305","13.7095686425552","12.1089582990207","12.9497784372989","12.5148201535842","13.2489767848645","",
"Grenada","GRD","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.02697477582868","1.85148710383928","3.29060269241517","2.77587839334281","15.650745340087","5.97494022474355","32.2183778993899","7.16502960454243","12.7236234179403","11.444444476357","2.97590746119115","",
"Greenland","GRL","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1048142280154","4.27238846585734","1.63644415477161","47.2718691526033","8.70905698960269","47.2859317488953","1.46112015419558","1.0426605921605","78.4765463765552","4.80662318015832","4.33719973105368","1.70925270795578","","","",
"Guatemala","GTM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.67623288198514","4.33437079182837","4.81668315368386","6.33676009301395","4.97164175756977","5.07039720565463","5.14501123443578","5.386782369186","5.47616359903166","5.81589604844656","5.34357309714504","5.31041198450594","4.91934676184205","6.05086237163871","",
"Guam","GUM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.343429745429008","0.110975926034094","0.0413257730083593","0.189114950894458","0.230409935780988","0.123526350419182","0.296978506662254","0.217317494688255","0.177562724835421","0.197005796128114","0.0907393373958433","0.215380152884152","0.300824820520729","0.342326430238713","",
"High income","HIC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.438200029566","19.8754651382735","21.1877476063061","20.5383855348771","18.7658924759736","18.5600399566746","18.4693743789091","18.534683068415","19.3941320077257","19.6777263343184","23.7246059421093","19.9134784553432","20.1838695259572","21.3266404971846","",
"Hong Kong SAR, China","HKG","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6177562648113","24.3902685257081","33.787903864664","36.7952008744523","20.8091275069444","18.4953782428912","13.9010671771214","11.3906134461175","12.3027767658881","13.4708324708658","61.5540298170582","64.6525902280769","65.5639942939591","69.6468932420126","",
"Honduras","HND","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.43686696030421","","2.31205718241814","2.63147112668519","1.7275797030392","2.79522299856708","","2.57963599720273","1.30847133128199","2.83717179282699","3.1235854809305","1.96264419720493","1.96086897016497","","",
"Heavily indebted poor countries (HIPC)","HPC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.22720229704226","6.38064581666531","7.5298200407005","5.58884702577794","5.97905549683034","4.75549493497883","4.66217677265439","4.03457706263525","4.71818077582279","4.22463919230601","","",
"Croatia","HRV","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.5004867541105","9.51893623191224","11.3082456867713","10.1821120907391","8.69110611581213","11.8120562164676","12.4934898536192","10.4389657923344","10.7064205456617","14.401689164485","8.734819666129","8.83744067038435","8.28926929494454","9.68003659516152","",
"Haiti","HTI","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0009517222485","24.9655353246467","26.7277627086041","25.9226082301781","25.1793464497144","21.2196034762564","19.3688760601633","16.6901896146749","17.0832314300226","17.5590846079753","17.1828667491863","16.8099248687489","17.3630456015129","17.4257378765695","",
"IBRD only","IBD","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0717824025409","20.4077571291411","20.1068071760002","18.190494964047","19.1197522966062","19.6829869689261","19.5522206522708","20.5203689298477","20.1724394511253","29.2988244985383","20.934172660916","21.1634210189855","22.2664212551922","",
"IDA & IBRD total","IBT","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4069366714966","19.3512009754624","18.928663125098","17.4306598352612","18.3279333264188","18.9601580573696","18.8615690824193","19.8205197573444","19.5431109517352","28.2367842935288","20.1830746377453","20.405749695921","21.7773881945772","",
"IDA total","IDA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.78211227957763","1.69793731172642","2.62601045959763","3.39177136195796","3.30681446168719","3.76427871496688","5.29806494661036","4.79792402370534","3.4042364149643","3.38112718501794","3.50731143807353","","",
"IDA blend","IDB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76205543726201","1.65639218304706","1.44827722926528","1.97201461044214","2.85026476986514","2.16065479979662","7.00987090509631","3.09995583533335","2.51521846021611","2.30185982061016","3.31954860976749","2.31750479277724","",
"Indonesia","IDN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.077120831474","10.6359925254561","10.6778137366912","9.56618276571168","9.28173372571018","8.88659178089199","7.99841796654141","8.45004139064983","8.2128242008143","8.09203053482236","8.42890440044269","",
"IDA only","IDX","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43355218488703","2.79385660434713","1.7247463739804","3.89934593532689","5.05464309851404","3.7341811496099","","4.25645642926396","5.814039329917","4.06416801646225","4.26178063715332","3.65947824809184","","",
"Isle of Man","IMN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.56530531738585","7.72334090991087","7.86856496720332","7.69991799321122","8.86996676725668","9.21716625970347","8.0218788667586","7.66035730721306","7.36067293441268","9.04035573096476","10.223499242826","11.0322568544088","",
"Not classified","INX","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7746878020003","28.86959221679","26.4859870871476","22.9129357599857","24.9063418555438","25.5853551721128","24.9837349919625","24.9186952695356","28.3387249794929","32.8415850748405","29.1876663003863","24.8187172907551","25.9724056387372","25.6639405967622","",
"Iran, Islamic Rep.","IRN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.16820074729152","","1.54772072013967","1.54524019275965","1.43263390183138","1.39875262802936","1.36325565389479","0.724689493186046","","","",
"Iraq","IRQ","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7119847184759","40.8871515628482","31.5381179148823","21.1566263172553","21.0526343682792","15.3935184341565","15.7350977924702","17.123394409072","20.1393875439536","23.3892315581068","26.3759844838233","23.4733655970536","38.0792037295239","27.9573130330156","",
"Israel","ISR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.62627329780844","17.056000899572","23.3961327354591","19.3751872634769","18.3983611945413","19.8913886373622","19.034818930691","19.4125897529755","22.8957270297858","21.8134039268515","21.066975909014","22.5359225619068","23.090928602753","28.1969360041486","",
"Italy","ITA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.10897772185292","7.15778374758205","8.24727956813346","8.01443315809408","7.9694190537548","7.59295961476556","7.77047179414358","7.73541375250614","8.150901369355","8.28954058670516","7.80431330298839","7.47553193821422","7.75677047160043","9.04778720344448","",
"Jamaica","JAM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9519061285988","1.92338186899639","2.97040987376041","7.33194025703724","2.07942684089206","3.56695237646044","4.5720563430337","1.03608493889257","4.12750704824435","5.73932610490372","7.97852074707164","2.97767745224916","","",
"Jordan","JOR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.13353515809041","0.917231172332267","1.41391733009961","2.8620532442926","2.55058395261536","2.36779292773915","1.67955760504313","1.80671202795302","2.57704319777301","3.3778267248589","1.81281964311431","1.50858474622132","1.36854382952659","1.54387860824848","",
"Japan","JPN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0190285811857","18.7854954702291","20.4042356570828","19.0810644077061","18.3493206854548","18.2015677538725","17.727208928058","17.7512784600781","18.0189722725949","17.5921114216675","17.5655052006556","17.2692414938962","17.0001605642859","18.6010338487964","",
"Kazakhstan","KAZ","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.6801686925535","35.3576352421542","25.6813415969774","31.0076346888579","38.5350956075907","39.2634345817985","43.4296219329377","32.0985339603023","24.2104173014061","23.469082686737","29.7211462459341","32.9630948314179","",
"Kenya","KEN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69429141932703","6.06237313545545","6.71690962995926","","","4.0687806342066","","4.36594594518892","7.58603503713876","3.34854902371487","3.61296123733599","4.59251555707055","5.11170810354736","",
"Kyrgyz Republic","KGZ","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.11850075144493","5.03034666094534","1.23075543833002","3.95316862839585","4.78258891603824","5.43346578761496","2.04825761793663","12.2460200570669","19.6313180571383","17.6123409806711","8.05189025724082","6.7384784764513","8.74655092791846","",
"Cambodia","KHM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0467976427860399","0.0916500356568182","0.208915176335639","0.15340939623565","0.114782587225893","0.259104011781428","1.21285511839447","0.505628359509066","1.53516032922898","1.8586809100055","1.74238256992101","1.40927885505393","1.19402152949246","2.28307474617477","",
"Kiribati","KIR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7594846379169","1.38254324650697","2.75944313546492","3.42135841508605","21.5499877642452","","7.67204101181526","",
"St. Kitts and Nevis","KNA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0253906715836056","1.30105192732827","0.116633026069319","35.767676145305","35.1205954564663","27.6354391081585","23.2803457804492","25.7634719562309","34.6026419564302","","","","",
"Korea, Rep.","KOR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2249314896541","30.3317303434643","32.0634840020267","32.0743970877049","28.1790538931518","28.2174676998901","29.8157792255433","30.0582336597104","31.2107764870666","30.5237686081651","32.5456340279628","36.3907060086224","32.4044351361459","35.7085185762806","",
"Kuwait","KWT","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10999703554263","2.77210784994285","","1.65997572529091","0.133875612076569","0.127428519619535","0.14694707030254","0.203527700104171","4.11697735117544","0.902769484697292","1.34985081993606","",
"Latin America & Caribbean (excluding high income)","LAC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2331946575325","15.5813055669396","14.8722391734053","13.6596253421216","13.8626388935031","14.1960507392549","14.1930768582222","14.735535117772","15.6226030791156","15.3953803100771","15.0468656345929","14.6573756585218","14.9789518625911","",
"Lao PDR","LAO","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.32582354738959","8.16197320110966","8.77232288985581","9.813602077611","24.9943427443543","35.1801655460758","33.5741006541645","37.9504468830263","38.0167389686918","20.609464359574","","",
"Lebanon","LBN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.04764296533369","3.38861103655395","8.23648870375396","24.1159362620979","2.95056491721251","2.29065523087975","2.6743372631144","2.5211609615197","2.18800852621198","2.82254509400518","7.60952080621928","2.35476091908245","3.89091923779997","5.13649136306934","",
"Liberia","LBR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.16735170561746","8.51844542138468","6.26898306984051","4.55869332204724","6.42816143963422","4.56902283276527","14.3387879809494","10.5273210014954","","",
"Latin America & Caribbean","LCN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2534714054287","14.2277542861014","13.6552736376217","13.3608667310852","13.069148287285","13.4995498133184","13.3335813318434","13.8793701609117","14.8104809911015","65.2648602702394","14.2858284516769","14.0592364748769","14.9703927800935","",
"Least developed countries: UN classification","LDC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.21784501021723","7.24030517897686","6.12297013407348","3.62586077430743","","","",
"Low income","LIC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57091473519707","1.6857812008223","1.4687121823461","","","","","5.18102225422847","6.45869768269548","3.64034766569851","3.8704098964296","5.06870827134864","3.36302794419041","",
"Liechtenstein","LIE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.87768131029112","0.979319719515649","1.13007159981822","1.03549950343985","0.950917429295801","1.03921263563127","0.954465734663742","0.891656287637348","0.943903956080095","1.01991659627381","","1.10210283717865","1.25637121461424","",
"Lower middle income","LMC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.63924075792401","5.91594605087246","6.1570720526506","6.06679874594314","6.41173167261339","6.40481625662296","5.9558325703646","9.62301744911029","10.2474474738054","11.8961429244942","12.8542004722453","",
"Low & middle income","LMY","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.468961294712","20.4004223528972","19.7872103976816","18.0512818476814","19.0643918440461","19.703463939789","19.6036763557167","20.5766846840271","20.2945897606476","20.7503785259247","21.0321090332708","21.2975833196513","22.7303558817655","",
"Lesotho","LSO","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.212663318829395","0.144839385510153","0.208562082319768","0.657639015236875","0.252942189828522","0.128266219299285","",
"Late-demographic dividend","LTE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3632773077692","19.0419849225856","24.1385261679817","23.9554771652131","21.613674801247","21.1548270036164","21.5780087748975","21.8088900955786","23.1762879050878","23.1308521250114","22.7777196694181","22.6376705898095","22.6474129911859","24.1516715230196","",
"Lithuania","LTU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4979507406385","11.8278488249996","10.6029722979281","11.2465255968431","10.6061300978911","11.0380711151007","11.0225074221351","11.138633442887","12.7802073993405","12.6393857771157","12.5772770489594","12.1009253230381","12.0295687527342","12.008765385813","",
